-2.06083587879219,0.23392784832190472,1.593499932798622,1.3141868872331273,-0.49005370276484683,1.5707440503699353
-2.2369395731770183,0.22956586846902605,1.327516187869378,1.5845101924547151,-0.6661502533656112,1.5707936239263418
-2.1701799168835603,0.21322557059712466,1.347818066638407,1.5809375505267056,-0.5995310127161488,1.5701707740512507
-2.0988615300932665,0.20629999650159903,1.3564672308992498,1.5788178705739853,-0.5280701932821892,1.5708021062338702
-2.024804943074443,0.20479851875663968,1.3583245483265642,1.5784589630025678,-0.45401239148387873,1.5708143849568685
-1.9475995893391556,0.2138195646722849,1.3471650604445955,1.5806040781291202,-0.37680693574665014,1.5707977803358242
-1.876031048230777,0.22297446810541288,1.3444456288806421,1.574168570233617,-0.3052383947912629,1.5707980502668732
-1.8691787072128587,0.2328713017461368,1.4273309700378505,1.4814634110252314,-0.29847039723369306,1.5706440764029497
-1.8691336604607118,0.24581121168788056,1.516282754058336,1.3794939788867087,-0.29834268292189314,1.5707993564450873
-1.8691313659810351,0.2674575326504254,1.5954426409785327,1.2786667279874067,-0.2983455389444103,1.5708227559853114
-1.8691359761744906,0.29794778797603527,1.6651931471583694,1.1784489462139476,-0.2983438755769683,1.5707968201757438
-1.8691228633241175,0.33704027214123045,1.7259854118405353,1.0785631267091598,-0.2983302097322904,1.5707974561552893
-1.9475875443837936,0.32323599051381535,1.7454501629769599,1.0725948560313086,-0.3769184243876236,1.5711790855207965
-2.022063593820488,0.3169443975654249,1.7565477116675516,1.0670652675540586,-0.45176567118884914,1.5721525311315137
-2.0981619052529945,0.31612095861728307,1.7554537051923802,1.0700241389207363,-0.5273694691718056,1.5707790287461165
-2.1663222525792065,0.32450837625696494,1.7480418060745038,1.0690353516984814,-0.5955296009082858,1.5708032137808452
-2.2369543284889453,0.3370143014265423,1.7258996163668314,1.0786684721841695,-0.6661670877527968,1.570805892548087
-2.2358256708281012,0.29820148862609575,1.671069717611509,1.1723138758345808,-0.6650330582032338,1.5708038180224289
-2.236255045607706,0.2675645708974983,1.596049571957515,1.2779738596407668,-0.6654623920130049,1.5707991831252883
-2.236644814276818,0.2458524407340903,1.5166246010708875,1.3791149651798023,-0.665852233508625,1.5707928325115716
-2.2370538903122226,0.23187132483827,1.428252298696292,1.480301800342609,-0.6669581384049794,1.5721479851197986
-2.1698936714444486,0.21783706833621608,1.4464286319210231,1.4773225716452956,-0.5991010206444614,1.570798759097599
-2.099186462743985,0.21001652148160965,1.4560156409010854,1.4757612722840148,-0.528509157257242,1.5703770578492058
-2.03328933456514,0.20132577719066802,1.4732542172162137,1.467004883337303,-0.4624966931291681,1.570807897447402
-1.9490410098917188,0.21002170068354076,1.4561154672368941,1.4753664417515608,-0.37825557869489757,1.5711027272900147
-1.9474318352353428,0.23088950515247508,1.535391035766946,1.3752977696302873,-0.37664033649988826,1.5708261215651254
-1.9475849919024317,0.25307912773806507,1.6142937259218835,1.2742145778883622,-0.37679306048232064,1.5708001828765759
-1.9475798751785982,0.2839566962554936,1.6841937379488388,1.1734444890797004,-0.376789670290699,1.5707837553298902
-2.0243829160095643,0.27658457076363874,1.693949092950767,1.1710517025679863,-0.45359032564142154,1.570805252133411
-2.098861730262868,0.27690654107483503,1.6936669417624683,1.1710148354222032,-0.5280705926803415,1.570798239879565
-2.1686130130925463,0.28454759594269063,1.6858514899480284,1.1711931414188683,-0.5978204039909585,1.5707919849007013
-2.168344712622897,0.2539561976143361,1.6174447740448343,1.2705606997861594,-0.5976812273947179,1.5702403351913574
-2.1701598677384784,0.23088694332292192,1.5399196094924505,1.3707816430019335,-0.599367214157752,1.5707988526845351
-2.0988602032031336,0.2235500405572557,1.5445993435004688,1.3734387860103663,-0.5280674025233549,1.5708000317879842
-2.025042757205532,0.22271020214041215,1.5461992748401077,1.3726796740536287,-0.45425011297572215,1.5707967852493496
-2.0244821044114314,0.2457936742254745,1.6237380548493974,1.272054542568135,-0.45369113169149244,1.570801369538863
-2.0947384351508553,0.24756288271021987,1.6291098835559836,1.264915664644839,-0.5239457815573854,1.570798421715775
